"Story","Title","Result","Date","Stability","Duration (s)"
"GE-5 - Better Business Bureau","VIR-119.02 Verify that the proper BBB rating is shown to the customer","ERROR","2017-08-11T14:08:17.553+03:00","0.0","0.09"
"GE-6 - Payment Badges","VIR-120.01 Verify that the following accepted payment types are shown to the customer in the footer of the site","ERROR","2017-08-11T14:08:17.904+03:00","0.0","0.22"
"GE-7 - Top Category Navigation","VIR-121.01 Verify that the Main menu has the following categories","ERROR","2017-08-11T14:08:18.250+03:00","0.0","0.05"
"GE-7 - Top Category Navigation","VIR-121.02 Verify that appropriate category page is opened","ERROR","2017-08-11T14:08:18.377+03:00","0.0","0.14"
"CNT-1 - WCMS Site Maintenance","VIR-128.01 Verify that the OOTB Hybris is configured","PENDING","2017-08-11T14:08:03.395+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-129.01 Verify that the content admin can add a rotating theme by using template","PENDING","2017-08-11T14:08:03.502+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-129.02 Verify that the content admin can promo message by using template","PENDING","2017-08-11T14:08:03.638+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-129.03 Verify that the content admin can add installation slot by using template","PENDING","2017-08-11T14:08:03.727+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-129.04 Verify that the content admin can add a product recommendation component on the page template by using template","PENDING","2017-08-11T14:08:03.830+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-129.05 Verify that the content admin can add a quick ship component on the template page","PENDING","2017-08-11T14:08:03.901+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-129.06 Verify that the content admin can add a popular category on the template page","PENDING","2017-08-11T14:08:03.967+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-129.07 Verify that the content admin can add a product images component on the template page","PENDING","2017-08-11T14:08:04.034+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-129.08 Verify that the content admin can edit promo message/popular category.","PENDING","2017-08-11T14:08:04.091+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-129.09 Verify that the content admin can delete promo message/popular category.","PENDING","2017-08-11T14:08:04.201+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-129.10 Verify that the site has a look, configured by content admin","PENDING","2017-08-11T14:08:04.354+03:00","0.0","0.0"
"CNT-3 - Banners","VIR-130.01 Verify that the content Admin can add new banner","PENDING","2017-08-11T14:08:05.540+03:00","0.0","0.0"
"CNT-3 - Banners","VIR-130.02 Verify that the content admin can edit the banner","PENDING","2017-08-11T14:08:05.730+03:00","0.0","0.0"
"CNT-3 - Banners","VIR-130.03 Verify that the content admin can delete the banner","PENDING","2017-08-11T14:08:05.870+03:00","0.0","0.0"
"CNT-3 - Banners","VIR-130.04 Verify that the site has a look, configured by content admin","PENDING","2017-08-11T14:08:06.048+03:00","0.0","0.0"
"CNT-4 - Security Compliance","VIR-131.02 Verify that the content Admin can delete terms, security and compliance","ERROR","2017-08-11T14:08:06.287+03:00","0.0","0.14"
"CNT-4 - Security Compliance","VIR-131.03 Verify that the content Admin can add terms, security and compliance","ERROR","2017-08-11T14:08:06.526+03:00","0.0","0.11"
"CNT-4 - Security Compliance","VIR-131.04 Verify that the content Admin can edit terms, security and compliance","ERROR","2017-08-11T14:08:06.728+03:00","0.0","0.21"
"CNT-4 - Security Compliance","VIR-131.05 Return changes","ERROR","2017-08-11T14:08:07.068+03:00","0.0","0.64"
"CNT-5 - Brand Management","VIR-132.01 Verify that the content admin can add restriction for the desired customizations.","PENDING","2017-08-11T14:08:08.024+03:00","0.0","0.0"
"CNT-5 - Brand Management","VIR-132.02 Verify that the content admin can edit restriction for the desired customizations.","PENDING","2017-08-11T14:08:08.591+03:00","0.0","0.0"
"CNT-5 - Brand Management","VIR-132.03 Verify that the content admin can delete restriction for the desired customizations.","PENDING","2017-08-11T14:08:09.204+03:00","0.0","0.0"
"CNT-5 - Brand Management","VIR-132.04 Verify that the restrictions can be added to the following","PENDING","2017-08-11T14:08:09.604+03:00","0.0","0.0"
"CNT-6 - Content Slots","VIR-133.01 Verify that the content admin can delete the banner, title and categories through the WCMS","ERROR","2017-08-11T14:08:10.271+03:00","0.0","0.22"
"CNT-6 - Content Slots","VIR-133.02 Verify that the content admin can add the banner, title and categories through the WCMS","ERROR","2017-08-11T14:08:10.642+03:00","0.0","0.25"
"CNT-6 - Content Slots","VIR-133.03 Verify that the content admin can edit the banner, title and categories through the WCMS","ERROR","2017-08-11T14:08:10.999+03:00","0.0","0.19"
"CNT-6 - Content Slots","VIR-133.04 Verify that the Banner is shown to the shopper on the home page","ERROR","2017-08-11T14:08:11.355+03:00","0.0","0.29"
"CNT-6 - Content Slots","VIR-133.05 Verify that the text is overlaid on the banner","ERROR","2017-08-11T14:08:11.707+03:00","0.0","0.17"
"CNT-6 - Content Slots","VIR-133.06 Verify that the Page title ""Products by Category"" is shown to the shopper","ERROR","2017-08-11T14:08:12.000+03:00","0.0","0.15"
"CNT-6 - Content Slots","VIR-133.07 Verify that the following page categories are shown","ERROR","2017-08-11T14:08:12.247+03:00","0.0","0.07"
"CNT-7 - Quick Links","VIR-134.01 Verify that the content admin can create quick links","PENDING","2017-08-11T14:08:12.468+03:00","0.0","0.0"
"CNT-7 - Quick Links","VIR-134.02 Verify that the content admin can edit quick links","PENDING","2017-08-11T14:08:12.662+03:00","0.0","0.0"
"CNT-7 - Quick Links","VIR-134.03 Verify that the content admin can delete quick links","PENDING","2017-08-11T14:08:12.901+03:00","0.0","0.0"
"CNT-7 - Quick Links","VIR-134.04 Verify that the following quick links are on the site","PENDING","2017-08-11T14:08:13.096+03:00","0.0","0.0"
"CNT-8 - Order Information","VIR-135.01 Verify that the Ordering Information page is opened after click on its link in footer","ERROR","2017-08-11T14:08:13.314+03:00","0.0","0.15"
"CNT-8 - Order Information","VIR-135.02 Verify that the content admin can delete the content pages","ERROR","2017-08-11T14:08:13.555+03:00","0.0","0.08"
"CNT-8 - Order Information","VIR-135.03 Verify that the content admin can add content pages","ERROR","2017-08-11T14:08:13.741+03:00","0.0","0.07"
"CNT-8 - Order Information","VIR-135.04 Verify that the content admin can edit content pages","ERROR","2017-08-11T14:08:13.939+03:00","0.0","0.08"
"CNT-8 - Order Information","VIR-135.05 Verify that the content admin can manage where the page is shown","ERROR","2017-08-11T14:08:14.123+03:00","0.0","0.08"
"CNT-8 - Order Information","VIR-135.06 Return changes for Ordering Information","ERROR","2017-08-11T14:08:14.306+03:00","0.0","0.09"
"CNT-9 - Contact Information","VIR-136.01 Verify that the Contact Us info is correct","ERROR","2017-08-11T14:08:14.524+03:00","0.0","0.07"
"CNT-9 - Contact Information","VIR-136.02 Verify that Content Admin can change the following Contact Us info","ERROR","2017-08-11T14:08:14.687+03:00","0.0","0.07"
"CNT-9 - Contact Information","VIR-136.03 Verify that the Contact Us info is updated accordingly on the site","ERROR","2017-08-11T14:08:14.875+03:00","0.0","0.05"
"CNT-9 - Contact Information","VIR-136.04 Return changes","ERROR","2017-08-11T14:08:15.072+03:00","0.0","0.05"
"CAT-1 - Grid/List View Toggle","VIR-137.01 Verify that the toggle button is shown above the products","ERROR","2017-08-11T14:07:37.866+03:00","0.0","0.38"
"CAT-1 - Grid/List View Toggle","VIR-137.02 Verify that the customer can switch the view of products into grid, list","ERROR","2017-08-11T14:07:38.259+03:00","0.0","0.16"
"CAT-1 - Grid/List View Toggle","VIR-137.03 Verify that in the grid view the following product info is shown","ERROR","2017-08-11T14:07:38.595+03:00","0.0","0.32"
"CAT-1 - Grid/List View Toggle","VIR-137.04 Verify that in the List view the following info is shown","ERROR","2017-08-11T14:07:38.946+03:00","0.0","0.27"
"CAT-1 - Grid/List View Toggle","VIR-137.05 Verify that the list of products is the same in both views","ERROR","2017-08-11T14:07:39.263+03:00","0.0","0.28"
"CAT-3 - Pagination","VIR-138.01 Verify that the pagination is shown above and below the list of products","ERROR","2017-08-11T14:07:40.187+03:00","0.0","0.44"
"CAT-3 - Pagination","VIR-138.02 Verify that the pagination is suppressed, if only one page of products exist","ERROR","2017-08-11T14:07:41.106+03:00","0.0","0.48"
"CAT-3 - Pagination","VIR-138.03 Verify that the last page is shown when customer enters the page number that is bigger than the existed one","ERROR","2017-08-11T14:07:41.632+03:00","0.0","0.38"
"CAT-3 - Pagination","VIR-138.04 Verity that the first page is shown when customer enters the 0","ERROR","2017-08-11T14:07:42.119+03:00","0.0","0.41"
"CAT-3 - Pagination","VIR-138.05 Verify that any other data can't be entered except integer","ERROR","2017-08-11T14:07:42.601+03:00","0.0","0.14"
"CAT-3 - Pagination","VIR-138.06 Verify that any other data can't be entered except integer using context paste","ERROR","2017-08-11T14:07:42.798+03:00","0.0","0.47"
"CAT-3 - Pagination","VIR-138.07 Verify that the sorting/filtering is not cleared while navigating through the pages in the current way","ERROR","2017-08-11T14:07:43.501+03:00","0.0","0.26"
"CAT-3 - Pagination","VIR-138.08 Verify that the customer is able to enter the page number to navigate into it on the Category page","ERROR","2017-08-11T14:07:43.823+03:00","0.0","0.16"
"CAT-3 - Pagination","VIR-138.09 Verify that the customer is able to enter the page number to navigate into it on the Search result page","ERROR","2017-08-11T14:07:44.202+03:00","0.0","0.23"
"CAT-4 - Page Navigation","VIR-139.01 Verify that the first/last/next pages are shown above and below the list of products","ERROR","2017-08-11T14:07:44.504+03:00","0.0","0.17"
"CAT-4 - Page Navigation","VIR-139.02 Verify that the customer is able to navigate through the previous, next, last pages on Category page","ERROR","2017-08-11T14:07:44.786+03:00","0.0","0.2"
"CAT-4 - Page Navigation","VIR-139.03 Verify that the customer is able to navigate through the previous, next, last pages on Search result page","ERROR","2017-08-11T14:07:45.049+03:00","0.0","0.27"
"CAT-4 - Page Navigation","VIR-139.04 Verify that the previous/ first page is disabled, when customer is on the first pages for Category page","ERROR","2017-08-11T14:07:45.392+03:00","0.0","0.13"
"CAT-4 - Page Navigation","VIR-139.05 Verify that the previous/ first page is disabled, when customer is on the first pages for Search result page","ERROR","2017-08-11T14:07:45.600+03:00","0.0","0.08"
"CAT-4 - Page Navigation","VIR-139.06 Verify that the next/last page button is disabled, when customer is on the last pages for Category page","ERROR","2017-08-11T14:07:45.762+03:00","0.0","0.1"
"CAT-4 - Page Navigation","VIR-139.07 Verify that the next/last page button is disabled when customer is on the last page for Search result page","ERROR","2017-08-11T14:07:45.917+03:00","0.0","0.13"
"PDP-2 - Image Zoom","VIR-140.01 Verify that the customer can use rotating zoom on the product images","ERROR","2017-08-11T14:08:24.145+03:00","0.0","0.06"
"PDP-2 - Image Zoom","VIR-140.02 Verify that the customer can close rotating zoom on the product images","ERROR","2017-08-11T14:08:24.318+03:00","0.0","0.05"
"PDP-3 - Mouse Over","VIR-141.01 Verify that the customer can zoom the product image when hover it","ERROR","2017-08-11T14:08:24.487+03:00","0.0","0.06"
"PDP-11 - Descriptive Path Selection","VIR-142.01 Verify that the selection path is shown to the customer","PENDING","2017-08-11T14:08:21.591+03:00","0.0","0.0"
"PDP-11 - Descriptive Path Selection","VIR-142.02 Verify that the customer can move through the selection path","PENDING","2017-08-11T14:08:21.652+03:00","0.0","0.0"
"PDP-11 - Descriptive Path Selection","VIR-142.03 Verify that the customer can return from the end of the path to the previous/beginning","PENDING","2017-08-11T14:08:21.702+03:00","0.0","0.0"
"PDP-11 - Descriptive Path Selection","VIR-142.04 Verify that the selected data are not cleared when customer returns","PENDING","2017-08-11T14:08:21.749+03:00","0.0","0.0"
"PDP-13 - Cross-Sell Products","VIR-143.01 Verify that the recommended products are shown to the customer","ERROR","2017-08-11T14:08:22.499+03:00","0.0","0.1"
"PDP-14 - Up-Sell Products","VIR-144.01 Verify that the similar products are shown to the customer","ERROR","2017-08-11T14:08:22.710+03:00","0.0","0.07"
"PDP-14 - Up-Sell Products","VIR-144.02 Verify that the customer can add the similar product to the cart","ERROR","2017-08-11T14:08:22.898+03:00","0.0","0.06"
"PDP-15 - Non-Standard Colors","VIR-145.01 Verify that state is moved to the minimum required, if customer selected non-standard color","PENDING","2017-08-11T14:08:23.124+03:00","0.0","0.0"
"PDP-16 - Tools & Assembly Required","VIR-146.01 Verify that ""Assembly Required"" is shown to the customer, if the products requires assembly","ERROR","2017-08-11T14:08:23.252+03:00","0.0","0.09"
"PDP-16 - Tools & Assembly Required","VIR-146.02 Verify that ""Assembly Required"" is not shown to the customer, if the products does not require assembly","ERROR","2017-08-11T14:08:23.411+03:00","0.0","0.06"
"CAT-5 - Category Navigation","VIR-151.01 Verify that the ""Top"" button flows from the centered middle to the bottom on moving/scrolling the page","ERROR","2017-08-11T14:07:46.101+03:00","0.0","0.12"
"CAT-5 - Category Navigation","VIR-151.02 Verify that the ""Top"" button is shown to the user when they scroll down and menu is not visible","ERROR","2017-08-11T14:07:46.315+03:00","0.0","0.08"
"CAT-5 - Category Navigation","VIR-151.03 Verify that ""Top"" button moves user to the top of the page","ERROR","2017-08-11T14:07:46.498+03:00","0.0","0.07"
"CAT-5 - Category Navigation","VIR-151.04 Verify that the ""Top"" button is shown to the user on the Category page","ERROR","2017-08-11T14:07:46.697+03:00","0.0","0.07"
"CAT-5 - Category Navigation","VIR-151.05 Verify that the ""Top"" button is shown to the user on the Search result page","SKIPPED","2017-08-11T14:07:46.922+03:00","0.0","10.5"
"CNT-2 - Component Maintenance","VIR-166.01 Verify the rotating carousel is added on the home page","ERROR","2017-08-11T14:08:04.451+03:00","0.0","0.05"
"CNT-2 - Component Maintenance","VIR-166.02 Verify that the each Banner has Rotating Theme, promotional message and installation slots","ERROR","2017-08-11T14:08:04.523+03:00","0.0","0.08"
"CNT-2 - Component Maintenance","VIR-166.03 Verify that the changes applied to the home page on the WCMS are shown on the site","ERROR","2017-08-11T14:08:04.623+03:00","0.0","0.13"
"CNT-2 - Component Maintenance","VIR-166.04 Verify changes on the site","ERROR","2017-08-11T14:08:04.828+03:00","0.0","0.12"
"CNT-2 - Component Maintenance","VIR-166.04 Verify installation slot","SUCCESS","2017-08-11T14:08:05.015+03:00","0.0","0.0"
"CNT-2 - Component Maintenance","VIR-166.06 Return changes for carousel","ERROR","2017-08-11T14:08:05.175+03:00","0.0","0.17"
"ACT-1 - Default Contract","VIR-226.01 Verify that the dropdown list with contracts is shown in the header","PENDING","2017-08-11T14:07:08.767+03:00","0.0","0.0"
"ACT-1 - Default Contract","VIR-226.01A Verify that the script switch the contract A to the contract B automatically for bunch of selected customers","PENDING","2017-08-11T14:07:11.801+03:00","0.0","0.0"
"ACT-1 - Default Contract","VIR-226.02 Verify that the default contract is selected automatically if no other contract is selected","PENDING","2017-08-11T14:07:09.215+03:00","0.0","0.0"
"ACT-1 - Default Contract","VIR-226.03 Verify that each customer has their own default contract","PENDING","2017-08-11T14:07:09.585+03:00","0.0","0.0"
"ACT-1 - Default Contract","VIR-226.04 Verify that the assigned to the shopper contracts (defined at the Ship To level) are shown in the list","PENDING","2017-08-11T14:07:09.982+03:00","0.0","0.0"
"ACT-1 - Default Contract","VIR-226.05 Verify that shopper can change the contract as many times, as they want","PENDING","2017-08-11T14:07:10.309+03:00","0.0","0.0"
"ACT-1 - Default Contract","VIR-226.06 Verify that if the shopper changed the contract, the prices and product list are updated accordingly to the selected contract","PENDING","2017-08-11T14:07:10.681+03:00","0.0","0.0"
"ACT-1 - Default Contract","VIR-226.07 Verify that if the contract is changed in customer master, it is changed to the customer without any notification","PENDING","2017-08-11T14:07:11.054+03:00","0.0","0.0"
"ACT-1 - Default Contract","VIR-226.08 Verify that the prices shows n/a, if the contract expired and the new one is not selected by shopper","PENDING","2017-08-11T14:07:11.397+03:00","0.0","0.0"
"ACT-2 - Service Level Selection","VIR-227.01 Verify that the customer can view the service level field right of the contract drop down","ERROR","2017-08-11T14:07:17.812+03:00","0.0","0.22"
"ACT-2 - Service Level Selection","VIR-227.02 Verify that the shopper can view the following service level options in the dropdown field","ERROR","2017-08-11T14:07:18.344+03:00","0.0","0.18"
"ACT-2 - Service Level Selection","VIR-227.03 Verify that the Tailgate service level option is selected by default","ERROR","2017-08-11T14:07:18.860+03:00","0.0","0.09"
"ACT-2 - Service Level Selection","VIR-227.04 Verify that the customer can set any service level from the shown options","ERROR","2017-08-11T14:07:19.350+03:00","0.0","0.16"
"ACT-3 - Service Level Pricing","VIR-228.01 Verify that the shopper can see the the prices per service level","PENDING","2017-08-11T14:07:19.950+03:00","0.0","0.0"
"ACT-3 - Service Level Pricing","VIR-228.02 Verify if the shopper changed the service level, prices are changed accordingly","PENDING","2017-08-11T14:07:20.698+03:00","0.0","0.0"
"ACT-3 - Service Level Pricing","VIR-228.03 Verify that the proper prices are shown","PENDING","2017-08-11T14:07:21.205+03:00","0.0","0.0"
"ACT-4 - Virco Rep","VIR-229.01 Verify that shopper can see the assigned to them Virco Rep at the 'Sales Representative' within My Account","PENDING","2017-08-11T14:07:21.727+03:00","0.0","0.0"
"ACT-4 - Virco Rep","VIR-229.01A Verify that the admin can set the Virco Rep for each customer","PENDING","2017-08-11T14:07:22.824+03:00","0.0","0.0"
"ACT-4 - Virco Rep","VIR-229.02 Verify that the following info is shown for Virco Rep","PENDING","2017-08-11T14:07:22.230+03:00","0.0","0.0"
"ACT-4 - Virco Rep","VIR-229.02A Verify that the Virco Rep is assigned while creating the customer","PENDING","2017-08-11T14:07:23.422+03:00","0.0","0.0"
"ACT-5 - Contract Available","VIR-230.01 Verify that customer can set the contract from the list in the header","PENDING","2017-08-11T14:07:23.872+03:00","0.0","0.0"
"ACT-5 - Contract Available","VIR-230.02 Verify that if the contract has expired, the customer is required to select the active contract with the following message","PENDING","2017-08-11T14:07:24.412+03:00","0.0","0.0"
"ACT-6 - Contract Expired","VIR-231.01 Verify that the 'Pricing not available' is shown to the product when selected contract has expired during browsing the site","PENDING","2017-08-11T14:07:24.876+03:00","0.0","0.0"
"ACT-6 - Contract Expired","VIR-231.02 Verify that the 'Pricing not available' is shown to the product when default contract has expired during browsing the site","PENDING","2017-08-11T14:07:25.347+03:00","0.0","0.0"
"ACT-6 - Contract Expired","VIR-231.03 Verify that the modal message is shown to the customer on loggin, that the contract has expired","PENDING","2017-08-11T14:07:25.833+03:00","0.0","0.0"
"ACT-6 - Contract Expired","VIR-231.04 Verify that the expired contract is removed from the list once the new active one is selected","PENDING","2017-08-11T14:07:26.603+03:00","0.0","0.0"
"ACT-6 - Contract Expired","VIR-231.05 Verify that the message, that prices will be due to the current contract, is shown to the shopper if they wants to reorder the order, which contract has expired","PENDING","2017-08-11T14:07:27.320+03:00","0.0","0.0"
"ACT-7 - Chief Contract Details View","VIR-232.01 Verify that the Chief can view the contracts within contract details within Company Management","PENDING","2017-08-11T14:07:28.011+03:00","0.0","0.0"
"ACT-7 - Chief Contract Details View","VIR-232.02 Verify that the following info is shown to each of the contract","PENDING","2017-08-11T14:07:28.640+03:00","0.0","0.0"
"ACT-7 - Chief Contract Details View","VIR-232.03 Verify that the Chief cannot edit or delete the contracts within contract details within Company Management","PENDING","2017-08-11T14:07:29.152+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.01 Verify that the customer is able to open the Support Ticket form within My Account","PENDING","2017-08-11T14:07:29.688+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.02 Verify that the Support Ticket form has the following fields","PENDING","2017-08-11T14:07:30.199+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.03 Verify the fields validation rules.","PENDING","2017-08-11T14:07:30.670+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.04 Verify that Support Ticket creating can be canceled","PENDING","2017-08-11T14:07:31.265+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.05  Verify that the following info is sent to the CRM after creating the Support Ticket","PENDING","2017-08-11T14:07:31.808+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.06 Verify that the email is sent by the shopper to the reviewer","PENDING","2017-08-11T14:07:32.434+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.07 Verify the email (email comp) shows appropriate information","PENDING","2017-08-11T14:07:32.974+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.08 Verify that the ticket is routed to the CSR to review","PENDING","2017-08-11T14:07:33.536+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.09 Verify that the shopper can see the support tickets created by them","PENDING","2017-08-11T14:07:34.010+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.10 Verify that the shopper can see the status of the support ticket within ticket history.","PENDING","2017-08-11T14:07:34.620+03:00","0.0","0.0"
"ACT-8 - Support Tickets","VIR-233.11  Verify that the following information is shown for the ticket within ticket history","PENDING","2017-08-11T14:07:35.133+03:00","0.0","0.0"
"ACT-9 - Contract Pricing","VIR-234.01 Verify the the logged in customer can see the prices based on his contract","PENDING","2017-08-11T14:07:35.653+03:00","0.0","0.0"
"ACT-9 - Contract Pricing","VIR-234.02 Verify that the logged in user can see the prices below the item on the following pages","PENDING","2017-08-11T14:07:36.261+03:00","0.0","0.0"
"ACT-9 - Contract Pricing","VIR-234.03 Verify that when customer changed the contract, the pricing is changed accordingly","PENDING","2017-08-11T14:07:36.800+03:00","0.0","0.0"
"ACT-10 - Order History Date Range","VIR-235.01 Verify that the shopper can view the order history within My Account","PENDING","2017-08-11T14:06:52.761+03:00","0.0","0.0"
"ACT-10 - Order History Date Range","VIR-235.02 Verify that the newest order is shown first in the list","PENDING","2017-08-11T14:06:55.491+03:00","0.0","0.0"
"ACT-10 - Order History Date Range","VIR-235.03 Verify that the orders can be filtered by","PENDING","2017-08-11T14:06:55.970+03:00","0.0","0.0"
"ACT-10 - Order History Date Range","VIR-235.04 Verify that the current year view of orders is set by default","PENDING","2017-08-11T14:06:56.161+03:00","0.0","0.0"
"ACT-10 - Order History Date Range","VIR-235.05 Verify that the orders can be sorted by","PENDING","2017-08-11T14:06:56.641+03:00","0.0","0.0"
"ACT-10 - Order History Date Range","VIR-235.06 Verify that the orders can be grouped by PO# (alpha-numeric)","PENDING","2017-08-11T14:06:56.867+03:00","0.0","0.0"
"ACT-11 - View Orders - Shopper ECC","VIR-236.01 Verify that the shopper can see the created by him ECC orders withing Orders History","PENDING","2017-08-11T14:06:57.221+03:00","0.0","0.0"
"ACT-11 - View Orders - Shopper ECC","VIR-236.02 Verify that the shopper is able to see the ECC orders details","PENDING","2017-08-11T14:06:57.458+03:00","0.0","0.0"
"ACT-11 - View Orders - Shopper ECC","VIR-236.03 Verify that shopper is not able to reorder the ECC orders","PENDING","2017-08-11T14:06:57.786+03:00","0.0","0.0"
"ACT-12 - View Orders - Admin","VIR-237.01 Verify that the chief shopper is able to view the orders created by others within their organization","PENDING","2017-08-11T14:06:58.094+03:00","0.0","0.0"
"ACT-12 - View Orders - Admin","VIR-237.02 Verify that all orders are shown at the same page","PENDING","2017-08-11T14:06:58.429+03:00","0.0","0.0"
"ACT-13 - Purchase History","VIR-238.01 Verify that the stuff shopper can view orders created by him/her","PENDING","2017-08-11T14:06:58.712+03:00","0.0","0.0"
"ACT-13 - Purchase History","VIR-238.02 Verify that the admin shoppers can view orders placed by admin and stuff shoppers within organization","PENDING","2017-08-11T14:06:59.017+03:00","0.0","0.0"
"ACT-14 - Reorder","VIR-239.01 Verify that the shopper can see the Reorder button near each order in the list of orders history","PENDING","2017-08-11T14:06:59.336+03:00","0.0","0.0"
"ACT-14 - Reorder","VIR-239.02 Verify that the Reorder button is present at the order details page","PENDING","2017-08-11T14:06:59.600+03:00","0.0","0.0"
